Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.4,0.0900000036,1.0816895926,0.09,-3.424,3.3622,5.217,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.89e-17,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,13.33,15.384,18.311,13.892
0.0152,0.01508,9.4,0.0900000036,1.0816895926,0.09,-3.424,3.3622,5.217,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.89e-17,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,13.33,15.384,18.311,13.892
0.0152,0.01508,9.4,0.0977760851,1.1522560964,0.098,-3.281,3.3825,5.191,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.35e-17,0.0,0.7089,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,12.972,15.025,17.941,13.534
0.0152,0.01508,9.4,0.1000000015,1.1711064122,0.1,-3.242,3.388,5.184,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.84e-17,0.0,0.7089,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,12.874,14.927,17.841,13.437
0.0152,0.01508,9.4,0.1057565957,1.2174696667,0.106,-3.161,3.3987,5.17,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.95e-17,0.0,0.7088,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,12.672,14.724,17.632,13.234
0.0152,0.01508,9.4,0.1200000122,1.3193155232,0.12,-2.978,3.4228,5.138,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.03e-16,0.0,0.7086,0.2761,0.002746,0.0007408,0.006719,-1.0,0.01527,12.214,14.188,16.977,12.717
0.0152,0.01508,9.4,0.1400000006,1.4384526719,0.14,-2.794,3.443,5.102,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.52e-16,0.0,0.7084,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,11.755,13.452,15.868,12.047
0.0152,0.01508,9.4,0.1599999964,1.5372931554,0.16,-2.653,3.4566,5.073,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.03e-16,0.0,0.7082,0.2765,0.002746,0.0007408,0.006719,-1.0,0.01527,11.403,12.927,15.108,11.567
0.0152,0.01508,9.4,0.200000003,1.6938790862,0.2,-2.437,3.4753,5.029,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.14e-16,0.0,0.7079,0.2768,0.002746,0.0007408,0.006719,-1.0,0.01527,10.863,12.17,14.058,10.874
0.0152,0.01508,9.4,0.25,1.8403257998,0.25,-2.234,3.4917,4.989,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.7e-16,0.0,0.7076,0.2771,0.002746,0.0007408,0.006719,-1.0,0.01527,10.354,11.483,13.14,10.247
