Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.1,0.0900000036,1.0816895926,0.09,-3.401,3.3643,5.202,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.21e-17,0.0,0.7091,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,13.272,15.325,18.246,13.834
0.0152,0.01508,9.1,0.0900000036,1.0816895926,0.09,-3.401,3.3643,5.202,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.21e-17,0.0,0.7091,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,13.272,15.325,18.246,13.834
0.0152,0.01508,9.1,0.1000000015,1.1711064122,0.1,-3.234,3.3886,5.178,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.02e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,12.854,14.906,17.818,13.416
0.0152,0.01508,9.1,0.1067585275,1.2252042136,0.107,-3.145,3.4005,5.166,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.23e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,12.634,14.685,17.592,13.196
0.0152,0.01508,9.1,0.1200000122,1.3193155232,0.12,-2.978,3.4227,5.137,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.03e-16,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,12.214,14.188,16.979,12.718
0.0152,0.01508,9.1,0.1260080338,1.3576708088,0.126,-2.92,3.4291,5.126,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.17e-16,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,12.069,13.949,16.607,12.5
0.0152,0.01508,9.1,0.1337117702,1.403509694,0.134,-2.849,3.4369,5.113,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.35e-16,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,11.893,13.669,16.189,12.245
0.0152,0.01508,9.1,0.1400000006,1.4384526719,0.14,-2.794,3.443,5.102,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.52e-16,0.0,0.7089,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,11.756,13.454,15.871,12.049
0.0152,0.01508,9.1,0.1596630067,1.5357630703,0.16,-2.656,3.4563,5.074,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.02e-16,0.0,0.7088,0.276,0.002746,0.0007408,0.006719,-1.0,0.01527,11.409,12.937,15.123,11.576
0.0152,0.01508,9.1,0.1599999964,1.5372931554,0.16,-2.653,3.4565,5.073,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.03e-16,0.0,0.7088,0.276,0.002746,0.0007408,0.006719,-1.0,0.01527,11.403,12.929,15.111,11.569
0.0152,0.01508,9.1,0.200000003,1.6938790862,0.2,-2.438,3.4752,5.03,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.14e-16,0.0,0.7086,0.2761,0.002746,0.0007408,0.006719,-1.0,0.01527,10.865,12.172,14.062,10.876
0.0152,0.01508,9.1,0.25,1.8403257998,0.25,-2.236,3.4916,4.99,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.68e-16,0.0,0.7085,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,10.359,11.489,13.147,10.252
0.0152,0.01508,9.1,0.3208014965,1.9927886905,0.321,-2.01,3.5063,4.931,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.43e-16,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,9.795,10.795,12.295,9.605
0.0152,0.01508,9.1,0.3280858696,2.0059651297,0.328,-1.988,3.5078,4.925,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.78e-16,0.0,0.709,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,9.74,10.728,12.213,9.543
0.0152,0.01508,9.1,0.3500000238,2.0434175133,0.35,-1.927,3.5122,4.909,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.83e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.586,10.539,11.982,9.367
0.0152,0.01508,9.1,0.3706475794,2.0760165874,0.371,-1.862,3.5168,4.889,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.02e-15,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.426,10.344,11.744,9.185
0.0152,0.01508,9.1,0.4000000358,2.118502481,0.4,-1.779,3.5229,4.863,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.22e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.218,10.09,11.438,8.95
0.0152,0.01508,9.1,0.4500000477,2.1822809714,0.45,-1.63,3.535,4.813,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.72e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.845,9.635,10.891,8.53
0.0152,0.01508,9.1,0.5,2.2374541529,0.5,-1.475,3.5496,4.762,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.48e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.457,9.156,10.314,8.091
0.0152,0.01508,9.1,0.5371984243,2.2727682496,0.537,-1.354,3.5634,4.727,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.29e-15,0.0,0.7111,0.2737,0.002728,0.000736,0.006675,-1.0,0.0152,8.155,8.768,9.84,7.744
0.0152,0.01508,9.1,0.5500000119,2.2836582633,0.55,-1.314,3.568,4.716,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.6e-15,0.0,0.7121,0.2727,0.002719,0.0007337,0.006654,-1.0,0.01515,8.055,8.64,9.683,7.629
0.0152,0.01508,9.1,0.5869706273,2.3120644741,0.587,-1.193,3.5849,4.691,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.74e-15,0.0,0.7125,0.2724,0.002716,0.0007328,0.006647,-1.0,0.01513,7.753,8.24,9.189,7.278
0.0152,0.01508,9.1,0.6000000238,2.3211213258,0.6,-1.152,3.5907,4.683,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.2e-15,0.0,0.7126,0.2723,0.002715,0.0007326,0.006645,-1.0,0.01512,7.651,8.107,9.027,7.161
0.0152,0.01508,9.1,0.6058276296,2.3250274464,0.606,-1.133,3.5939,4.68,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.43e-15,0.0,0.7127,0.2722,0.002715,0.0007324,0.006644,-1.0,0.01512,7.602,8.043,8.948,7.105
