Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.6,0.0900000036,1.0816895926,0.09,-3.207,3.3787,5.066,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.72e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.786,14.834,17.701,13.349
0.0152,0.01508,8.6,0.0900000036,1.0816895926,0.09,-3.207,3.3787,5.066,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.72e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.786,14.834,17.701,13.349
0.0152,0.01508,8.6,0.0975677371,1.1504615743,0.098,-3.126,3.3922,5.074,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.83e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.585,14.633,17.504,13.147
0.0152,0.01508,8.6,0.1000000015,1.1711064122,0.1,-3.101,3.3965,5.077,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.21e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.522,14.571,17.442,13.085
0.0152,0.01508,8.6,0.1060783416,1.2199637752,0.106,-3.043,3.4055,5.081,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.01e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.379,14.427,17.3,12.941
0.0152,0.01508,8.6,0.1104051247,1.2525773325,0.11,-3.0,3.4119,5.081,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.1e-16,0.0,0.7092,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,12.271,14.319,17.193,12.833
0.0152,0.01508,8.6,0.1200000122,1.3193155232,0.12,-2.908,3.4256,5.079,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.3e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,12.04,13.969,16.679,12.511
0.0152,0.01508,8.6,0.1228731349,1.3379617017,0.123,-2.886,3.4282,5.078,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.36e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.985,13.876,16.533,12.426
0.0152,0.01508,8.6,0.1400000006,1.4384526719,0.14,-2.746,3.4436,5.057,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.636,13.322,15.712,11.921
0.0152,0.01508,8.6,0.1599999964,1.5372931554,0.16,-2.623,3.4565,5.043,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.27e-16,0.0,0.7091,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,11.328,12.851,15.025,11.493
0.0152,0.01508,8.6,0.200000003,1.6938790862,0.2,-2.424,3.4749,5.015,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.31e-16,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,10.83,12.139,14.03,10.843
0.0152,0.01508,8.6,0.25,1.8403257998,0.25,-2.228,3.4914,4.981,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.83e-16,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,10.34,11.472,13.133,10.234
0.0152,0.01508,8.6,0.3000000119,1.9529139769,0.3,-2.077,3.5025,4.954,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.46e-16,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,9.962,10.994,12.533,9.792
0.0152,0.01508,8.6,0.3467917442,2.0381276846,0.347,-1.944,3.5127,4.925,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.4e-16,0.0,0.7092,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.631,10.579,12.017,9.408
0.0152,0.01508,8.6,0.3500000238,2.0434175133,0.35,-1.936,3.5133,4.923,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.609,10.552,11.984,9.383
0.0152,0.01508,8.6,0.3609743118,2.0610460613,0.361,-1.901,3.5159,4.912,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.24e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.522,10.445,11.852,9.284
0.0152,0.01508,8.6,0.4000000358,2.118502481,0.4,-1.784,3.5248,4.875,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.2e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.23,10.088,11.42,8.953
0.0152,0.01508,8.6,0.4500000477,2.1822809714,0.45,-1.633,3.5366,4.822,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.7e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.852,9.63,10.875,8.53
0.0152,0.01508,8.6,0.5,2.2374541529,0.5,-1.472,3.5519,4.769,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.48e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.45,9.134,10.277,8.076
0.0152,0.01508,8.6,0.5168203115,2.2541466536,0.517,-1.421,3.5576,4.755,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.78e-15,0.0,0.7094,0.2754,0.002744,0.0007404,0.006714,-1.0,0.01526,8.323,8.972,10.079,7.93
0.0152,0.01508,8.6,0.5500000119,2.2836582633,0.55,-1.316,3.5703,4.728,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.54e-15,0.0,0.71,0.2748,0.002738,0.0007387,0.0067,-1.0,0.01522,8.061,8.631,9.659,7.627
0.0152,0.01508,8.6,0.6000000238,2.3211213258,0.6,-1.156,3.5933,4.697,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.09e-15,0.0,0.7102,0.2746,0.002737,0.0007384,0.006697,-1.0,0.01519,7.659,8.101,9.009,7.162
0.0152,0.01508,8.6,0.6499999762,2.3520353107,0.65,-0.998,3.619,4.677,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.19e-15,0.0,0.7103,0.2745,0.002736,0.0007381,0.006694,-1.0,0.01525,7.264,7.582,8.375,6.711
0.0152,0.01508,8.6,0.7000000477,2.3779267258,0.7,-0.845,3.6462,4.665,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-14,0.0,0.7104,0.2743,0.002734,0.0007378,0.006692,-1.0,0.01523,6.882,7.069,7.742,6.277
0.0152,0.01508,8.6,0.7169881463,2.3857841485,0.717,-0.794,3.6552,4.66,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1.0,-1.12e-14,0.0,0.7107,0.274,0.002719,0.0007367,0.006686,-1.0,0.01524,6.755,6.899,7.534,6.133
0.0152,0.01508,8.6,0.75,2.3998889087,0.75,-0.7,3.674,4.661,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.35e-14,0.0,0.7106,0.2742,0.002697,0.0007365,0.00669,-1.0,0.01523,6.519,6.584,7.148,5.871
0.0152,0.01508,8.6,0.8000000119,2.4187244405,0.8,-0.57,3.6941,4.639,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.81e-14,0.0,0.7108,0.274,0.002695,0.0007361,0.006686,-1.0,0.01521,6.195,6.193,6.695,5.532
0.0152,0.01508,8.6,0.8500000238,2.435034684,0.85,-0.447,3.7128,4.617,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-2.39e-14,0.0,0.711,0.2738,0.002694,0.0007356,0.006682,-1.0,0.01514,5.888,5.837,6.287,5.221
0.0152,0.01508,8.6,0.9000000358,2.4492786175,0.899,-0.33,3.7299,4.594,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-3.12e-14,0.0,0.7113,0.2735,0.002691,0.000735,0.006676,-1.0,0.0152,5.596,5.511,5.921,4.933
0.0152,0.01508,8.6,0.9500000477,2.4618122009,0.95,-0.219,3.7453,4.567,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-4.05e-14,0.0,0.7117,0.2732,0.002688,0.0007342,0.006669,-1.0,0.01517,5.317,5.21,5.583,4.668
0.0152,0.01508,8.6,1.0,2.4729154477,1.0,-0.11,3.7594,4.537,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-5.24e-14,0.0,0.7122,0.2727,0.002684,0.0007331,0.006659,-1.0,0.01514,5.045,4.925,5.266,4.416
0.0152,0.01508,8.6,1.0499999523,2.482811486,1.05,-0.006,3.772,4.505,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-6.26e-14,0.0,0.7129,0.272,0.002678,0.0007315,0.006644,-1.0,0.01509,4.786,4.66,4.972,4.181
0.0152,0.01508,8.6,1.1000000238,2.491680148,1.099,0.093,3.7835,4.472,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-7.37e-14,0.0,0.7141,0.2709,0.002669,0.0007289,0.006622,-1.0,0.01506,4.538,4.409,4.696,3.959
0.0152,0.01508,8.6,1.1499999762,2.4996678137,1.149,0.188,3.794,4.438,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-8.55e-14,0.0,0.7157,0.2693,0.002656,0.0007253,0.00659,-1.0,0.01496,4.3,4.172,4.437,3.747
0.0152,0.01508,8.6,1.2000000477,2.5068948796,1.2,0.28,3.8039,4.405,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-9.76e-14,0.0,0.7159,0.2691,0.002658,0.0007259,0.006595,-1.0,0.01498,4.071,3.944,4.189,3.543
0.0152,0.01508,8.6,1.25,2.5134610955,1.25,0.367,3.8133,4.374,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.09e-13,0.0,0.716,0.2691,0.002657,0.000726,0.006596,-1.0,0.01498,3.854,3.729,3.956,3.351
0.0152,0.01508,8.6,1.2999999523,2.5194498592,1.3,0.449,3.8225,4.345,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.19e-13,0.0,0.7161,0.2689,0.002657,0.0007257,0.006593,-1.0,0.01499,3.648,3.524,3.735,3.167
0.0152,0.01508,8.6,1.3500001431,2.5249313723,1.35,0.527,3.8317,4.32,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.26e-13,0.0,0.716,0.269,0.002657,0.0007259,0.006596,-1.0,0.01498,3.452,3.33,3.525,2.995
0.0152,0.01508,8.6,1.4000000954,2.5299650415,1.4,0.602,3.8412,4.299,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.29e-13,0.0,0.716,0.269,0.002657,0.0007258,0.006595,-1.0,0.01498,3.266,3.147,3.327,2.834
0.0152,0.01508,8.6,1.4500000477,2.5346015836,1.45,0.672,3.8516,4.286,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.26e-13,0.0,0.7162,0.2689,0.002656,0.0007255,0.006591,-1.0,0.01497,3.089,2.974,3.137,2.686
0.0152,0.01508,8.6,1.4766818285,2.5369285789,1.477,0.709,3.8581,4.283,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.21e-13,0.0,0.7163,0.2688,0.002655,0.0007252,0.00659,-1.0,0.01499,2.997,2.885,3.037,2.612
0.0152,0.01508,8.6,1.5,2.5388844597,1.5,0.741,3.8637,4.28,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.17e-13,0.0,0.7163,0.2687,0.002654,0.0007251,0.006588,-1.0,0.015,2.918,2.808,2.952,2.55
0.0152,0.01508,8.6,1.5499999523,2.5428511323,1.55,0.807,3.8766,4.28,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-13,0.0,0.7165,0.2685,0.002652,0.0007247,0.006585,-1.0,0.01497,2.753,2.651,2.776,2.424
0.0152,0.01508,8.6,1.6000000238,2.5465340628,1.6,0.87,3.889,4.28,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-7.62e-14,0.0,0.7167,0.2683,0.002651,0.0007243,0.006581,-1.0,0.01498,2.595,2.502,2.609,2.306
0.0152,0.01508,8.6,1.6114201546,2.5473384652,1.611,0.884,3.8917,4.28,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-6.68e-14,0.0,0.7168,0.2683,0.002651,0.0007242,0.006581,-1.0,0.01497,2.56,2.47,2.572,2.28
0.0152,0.01508,8.6,1.6500000954,2.5499614852,1.649,0.93,3.9003,4.278,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-4.32e-14,0.0,0.7169,0.2682,0.00265,0.0007241,0.006579,-1.0,0.01494,2.444,2.362,2.452,2.195
0.0152,0.01508,8.6,1.6963127851,2.5529297383,1.695,0.984,3.9098,4.274,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.62e-29,0.0,0.717,0.2681,0.00265,0.0007238,0.006577,-1.0,0.01495,2.309,2.239,2.316,2.097
0.0152,0.01508,8.6,1.7000000477,2.5531580802,1.699,0.988,3.9106,4.274,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.717,0.2681,0.00265,0.0007238,0.006577,-1.0,0.01495,2.299,2.23,2.305,2.089
0.0152,0.01508,8.6,1.722633481,2.554535113,1.722,1.014,3.9148,4.271,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.717,0.268,0.002649,0.0007237,0.006576,-1.0,0.01494,2.235,2.173,2.242,2.043
