Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.4,0.0900000036,1.0816895926,0.09,-3.065,3.3873,4.958,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.21e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.431,14.477,17.308,12.995
0.0152,0.01508,8.4,0.0900000036,1.0816895926,0.09,-3.065,3.3873,4.958,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.21e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.431,14.477,17.308,12.995
0.0152,0.01508,8.4,0.0968557149,1.1442910522,0.097,-3.0,3.3978,4.967,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.34e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.27,14.315,17.148,12.833
0.0152,0.01508,8.4,0.1000000015,1.1711064122,0.1,-2.971,3.4028,4.972,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.41e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.196,14.242,17.076,12.759
0.0152,0.01508,8.4,0.1075613573,1.2313339821,0.108,-2.908,3.4124,4.979,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.04,14.085,16.921,12.603
0.0152,0.01508,8.4,0.1186569333,1.3103988918,0.119,-2.817,3.4269,4.989,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.814,13.719,16.369,12.268
0.0152,0.01508,8.4,0.1200000122,1.3193155232,0.12,-2.807,3.4286,4.991,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.788,13.667,16.284,12.223
0.0152,0.01508,8.4,0.1245216653,1.3484064397,0.124,-2.779,3.4322,4.992,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.91e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.716,13.547,16.101,12.114
0.0152,0.01508,8.4,0.1400000006,1.4384526719,0.14,-2.682,3.4443,4.995,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.25e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.474,13.149,15.508,11.753
0.0152,0.01508,8.4,0.1549368501,1.5138516966,0.155,-2.602,3.4535,4.996,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.276,12.834,15.044,11.467
0.0152,0.01508,8.4,0.1599999964,1.5372931554,0.16,-2.575,3.4564,4.995,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.68e-16,0.0,0.7092,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.207,12.727,14.888,11.371
0.0152,0.01508,8.4,0.1727749407,1.5923842135,0.173,-2.512,3.4626,4.99,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.99e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.051,12.498,14.56,11.162
0.0152,0.01508,8.4,0.200000003,1.6938790862,0.2,-2.387,3.4744,4.976,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.77e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,10.738,12.053,13.944,10.756
0.0152,0.01508,8.4,0.25,1.8403257998,0.25,-2.205,3.4909,4.957,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.25e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,10.283,11.42,13.085,10.181
0.0152,0.01508,8.4,0.3000000119,1.9529139769,0.3,-2.05,3.5022,4.926,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.09e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.896,10.932,12.473,9.729
0.0152,0.01508,8.4,0.3500000238,2.0434175133,0.35,-1.909,3.5134,4.897,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.4e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.544,10.487,11.918,9.319
0.0152,0.01508,8.4,0.4000000358,2.118502481,0.4,-1.761,3.5252,4.854,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.3e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.172,10.028,11.357,8.894
0.0152,0.01508,8.4,0.4500000477,2.1822809714,0.45,-1.611,3.5392,4.811,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.82e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.798,9.56,10.786,8.466
