Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.2,0.0900000036,1.0816895926,0.09,-2.907,3.3961,4.835,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.01e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.037,14.083,16.883,12.604
0.0152,0.01508,8.2,0.0900000036,1.0816895926,0.09,-2.907,3.3961,4.835,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.01e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.037,14.083,16.883,12.604
0.0152,0.01508,8.2,0.0917667001,1.0984009802,0.092,-2.892,3.3983,4.838,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.05e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.999,14.046,16.846,12.567
0.0152,0.01508,8.2,0.0992176682,1.1645378899,0.099,-2.828,3.4083,4.847,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.26e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.839,13.885,16.688,12.406
0.0152,0.01508,8.2,0.1000000015,1.1711064122,0.1,-2.821,3.4093,4.848,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.28e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.823,13.869,16.673,12.39
0.0152,0.01508,8.2,0.1097034067,1.2474020314,0.11,-2.749,3.4195,4.857,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.642,13.654,16.415,12.183
0.0152,0.01508,8.2,0.1200000122,1.3193155232,0.12,-2.675,3.4308,4.867,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.86e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.457,13.307,15.857,11.872
0.0152,0.01508,8.2,0.1215277463,1.329301671,0.121,-2.666,3.4319,4.868,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.9e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.435,13.271,15.804,11.84
0.0152,0.01508,8.2,0.1400000006,1.4384526719,0.14,-2.562,3.4445,4.876,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.4e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.174,12.847,15.18,11.454
0.0152,0.01508,8.2,0.1552109271,1.5151459887,0.155,-2.488,3.4534,4.882,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.81e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.989,12.55,14.743,11.185
0.0152,0.01508,8.2,0.1599999964,1.5372931554,0.16,-2.465,3.456,4.884,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.94e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.934,12.461,14.612,11.106
0.0152,0.01508,8.2,0.1649911106,1.559475853,0.165,-2.444,3.4584,4.885,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.06e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.881,12.378,14.49,11.031
