RA_ICRS;DE_ICRS;GaiaDR2;GLON;GLAT;Plx;e_Plx;pmRA*;e_pmRA*;pmDE;e_pmDE;RV;e_RV;RADEcor;RAPlxcor;RApmRAcor;RApmDEcor;DEPlxcor;DEpmRAcor;DEpmDEcor;PlxpmRAcor;PlxpmDEcor;pmRApmDEcor;o_Gmag;Gmag;BP-RP;proba;Cluster;Teff50;Simbad;_RA.icrs;_DE.icrs
342.16777742658; 46.01861933136;1983937860377771648; 1.01708178720382406e+02;-1.173290584883937981e+01; 1.40185162803142593e+00; 0.104738261184070411; 5.338840642275015647e-01; 0.141875571071390538;-1.455794128805328658e+00; 0.135095002475655840;                        ;                     ; -0.08843936000;  0.34901120000; -0.25959983000; -0.06732949600;  0.04323827500; -0.11621994000; -0.07936275000;-3.316458800e-01; 7.147951000e-02;-1.816538300e-01; 402;17.4905280; 2.208027000e+00; 0.80000;Alessi_37        ; 3707.30520000;Simbad;342.16777411640;+46.01862559937
342.59774655430; 45.98233396875;1983944831106781568; 1.01961843885810936e+02;-1.190284270619712714e+01; 1.36906544369172734e+00; 0.030266225408165322; 5.629464531868475508e-01; 0.043466101830402677;-1.833349309780682335e+00; 0.038767508327713654; -10.0382742410289473867; 12.94746612166067301; -0.09901098000;  0.23238850000; -0.33590347000; -0.07774161500;  0.10912678000; -0.12006919000; -0.17500347000;-3.706958300e-01;-1.444789900e-02;-1.215565100e-01; 330;12.3444690; 8.166075000e-01; 0.80000;Alessi_37        ; 6437.82230000;Simbad;342.59774306622;+45.98234186234
342.40851749081; 46.00706301842;1983958819818332032; 1.01854154215769753e+02;-1.182046108391617878e+01; 1.39567979180346913e+00; 0.026435342890458267; 3.512795860643165846e-01; 0.039150096228955031;-1.468209910155898967e+00; 0.035341285516342094;                        ;                     ; -0.00862091000;  0.23143610000; -0.35123774000; -0.10282333000;  0.03476761700; -0.11061521000; -0.27291396000;-3.833036700e-01;-2.549434800e-02;-3.206777200e-02; 362;12.9203050; 8.167724600e-01; 1.00000;Alessi_37        ; 6901.06150000;Simbad;342.40851531327;+46.00706933988
342.40406929125; 46.07645745755;1983960091128640768; 1.01884020576983374e+02;-1.175745032532430656e+01; 1.33276763186740910e+00; 0.043699028109227565; 3.970181074506559105e-01; 0.057282998550674098;-1.661671605739054591e+00; 0.055573843799099847;                        ;                     ; -0.06865049000;  0.38241976000; -0.32521440000; -0.06774193000;  0.04531445000; -0.11527537000; -0.15771027000;-3.192650400e-01; 5.947506800e-02;-1.553236700e-01; 382;15.7320180; 1.372247700e+00; 1.00000;Alessi_37        ; 5011.00630000;Simbad;342.40406682709;+46.07646461197
342.54154876305; 46.18904649988;1983962388931972864; 1.02023300025198864e+02;-1.170127268363887474e+01; 1.39920083820481911e+00; 0.029113799193804656; 4.417131834639088650e-01; 0.041037702861141341;-1.550665455084423439e+00; 0.041581112404462654;                        ;                     ; -0.09108098000;  0.26896808000; -0.34939247000; -0.06747641400;  0.10808852000; -0.09845565000; -0.17438799000;-1.666375000e-01;-2.038754900e-02;-1.860689800e-01; 334;12.2012830; 6.161346400e-01; 1.00000;Alessi_37        ; 6815.21000000;Simbad;342.54154601587;+46.18905317635
342.53790729452; 46.30909661018;1983966924417770240; 1.02077244364535929e+02;-1.159344417887008305e+01; 1.45394534484074223e+00; 0.114502818193914599; 1.415754489074044498e-01; 0.175442405630246545;-1.239774011402820175e+00; 0.171460776792155906;                        ;                     ; -0.14113803000;  0.27514464000; -0.38915100000; -0.13987401000;  0.02626937400; -0.16173017000; -0.01749179300;-1.280128000e-01;-1.369010400e-01;-2.139733900e-01; 351;17.6912270; 2.071981400e+00; 0.80000;Alessi_37        ; 3880.35910000;Simbad;342.53790641208;+46.30910194810
342.80234635718; 46.31242180650;1983969368258420352; 1.02244680683923534e+02;-1.167394853423504131e+01; 1.39613990634773155e+00; 0.023678069303476521; 4.797616833364789501e-01; 0.036899044077891650;-1.500037960928956471e+00; 0.034696641197916350;                        ;                     ; -0.11867615600;  0.07777576000; -0.47110006000; -0.07535782000;  0.16511492000; -0.09689038000; -0.12354794000;-5.166617000e-02; 4.017251700e-02;-1.592532500e-01; 409;14.6114090; 1.089885700e+00; 1.00000;Alessi_37        ; 5908.05200000;Simbad;342.80234336664;+46.31242826500
342.90774954012; 46.41160761026;1983971704720675456; 1.02356856125094382e+02;-1.161864761774465826e+01; 1.47639898491677446e+00; 0.044577575073832636; 6.060149694038495793e-01; 0.074928122071988970;-1.525582973987633206e+00; 0.073525331380974224;                        ;                     ; -0.13785431000; -0.05625790400; -0.49925938000; -0.04385185200;  0.13215294000; -0.06353072000; -0.22901644000; 1.415379000e-01;-7.758757500e-02;-2.024736000e-01; 366;15.3666930; 1.515764200e+00; 0.90000;Alessi_37        ; 5301.89840000;Simbad;342.90774575573;+46.41161417874
342.95444334079; 46.48009260298;1983974895877186688; 1.02417822078320427e+02;-1.157218613689510356e+01; 1.47040584248750328e+00; 0.039017946956534863; 3.730749380351769395e-01; 0.059285687202866588;-1.647413284299254155e+00; 0.067199058333837117;                        ;                     ; -0.06247628000;  0.17909007000; -0.50895910000;  0.01264144200;  0.30591992000; -0.00065370170; -0.43465176000;-7.517087000e-02;-1.752455100e-01;-2.350937000e-01; 352;15.6344840; 1.330230700e+00; 0.90000;Alessi_37        ; 4998.01200000;Simbad;342.95444100811;+46.48009969601
343.48766440216; 46.06957643891;1983980741332237696; 1.02565557357998898e+02;-1.210458801620543312e+01; 1.44156203784180281e+00; 0.032483365760804031; 3.992253587641842461e-01; 0.050892932532906346;-1.304999272947133360e+00; 0.044530929559604533;                        ;                     ; -0.07402706000;  0.10384974000; -0.43324226000; -0.13365817000;  0.12259491500; -0.15759267000; -0.15701370000;-1.258633300e-01; 1.036686200e-01;-5.269468000e-02; 396;15.1465680; 1.222427400e+00; 0.90000;Alessi_37        ; 5443.06740000;Simbad;343.48766192461;+46.06958205765
