Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.2,0.0900000036,1.0816895926,0.09,-3.419,3.3627,5.214,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.97e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,13.317,15.371,18.297,13.88
0.0152,0.01508,9.2,0.0900000036,1.0816895926,0.09,-3.419,3.3627,5.214,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.97e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,13.317,15.371,18.297,13.88
0.0152,0.01508,9.2,0.0912174955,1.0932510988,0.091,-3.397,3.3658,5.21,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.17e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,13.262,15.316,18.24,13.825
0.0152,0.01508,9.2,0.0972710103,1.1478972195,0.097,-3.288,3.3814,5.191,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.29e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,12.989,15.042,17.959,13.552
0.0152,0.01508,9.2,0.1000000015,1.1711064122,0.1,-3.24,3.3881,5.183,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.88e-17,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,12.871,14.923,17.837,13.433
0.0152,0.01508,9.2,0.1092158556,1.2437808459,0.109,-3.114,3.4048,5.161,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.69e-17,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,12.555,14.606,17.511,13.117
0.0152,0.01508,9.2,0.1156388596,1.2898744833,0.116,-3.031,3.4157,5.147,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.18e-17,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,12.349,14.395,17.287,12.907
0.0152,0.01508,9.2,0.1200000122,1.3193155232,0.12,-2.978,3.4227,5.138,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.03e-16,0.0,0.7089,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,12.215,14.189,16.98,12.718
0.0152,0.01508,9.2,0.1400000006,1.4384526719,0.14,-2.794,3.443,5.102,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.52e-16,0.0,0.7088,0.276,0.002746,0.0007408,0.006719,-1.0,0.01527,11.756,13.454,15.87,12.048
0.0152,0.01508,9.2,0.1599999964,1.5372931554,0.16,-2.653,3.4565,5.073,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.03e-16,0.0,0.7086,0.2761,0.002746,0.0007408,0.006719,-1.0,0.01527,11.403,12.928,15.11,11.568
0.0152,0.01508,9.2,0.200000003,1.6938790862,0.2,-2.438,3.4752,5.03,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.14e-16,0.0,0.7084,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,10.865,12.172,14.061,10.876
0.0152,0.01508,9.2,0.2354299575,1.8018763572,0.235,-2.29,3.4872,5.001,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.2e-16,0.0,0.7083,0.2764,0.002746,0.0007408,0.006719,-1.0,0.01527,10.495,11.669,13.385,10.417
0.0152,0.01508,9.2,0.25,1.8403257998,0.25,-2.235,3.4917,4.99,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.68e-16,0.0,0.7082,0.2765,0.002746,0.0007408,0.006719,-1.0,0.01527,10.358,11.488,13.146,10.251
0.0152,0.01508,9.2,0.3281885684,2.0061481726,0.328,-1.985,3.5076,4.922,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.86e-16,0.0,0.709,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,9.733,10.723,12.21,9.537
0.0152,0.01508,9.2,0.3369853497,2.0215561132,0.337,-1.96,3.5093,4.915,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.29e-16,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,9.669,10.645,12.115,9.464
0.0152,0.01508,9.2,0.3500000238,2.0434175133,0.35,-1.924,3.5118,4.905,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.93e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.579,10.535,11.981,9.362
0.0152,0.01508,9.2,0.4000000358,2.118502481,0.4,-1.778,3.5227,4.861,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.23e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.214,10.088,11.438,8.948
0.0152,0.01508,9.2,0.4500000477,2.1822809714,0.45,-1.629,3.5349,4.811,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.73e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.842,9.633,10.89,8.528
0.0152,0.01508,9.2,0.5,2.2374541529,0.5,-1.474,3.5494,4.76,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.49e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.455,9.155,10.315,8.09
0.0152,0.01508,9.2,0.5128662586,2.2503357526,0.513,-1.431,3.5543,4.748,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.75e-15,0.0,0.7099,0.2749,0.002739,0.0007391,0.006703,-1.0,0.01524,8.347,9.018,10.146,7.966
0.0152,0.01508,9.2,0.5500000119,2.2836582633,0.55,-1.312,3.568,4.714,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.62e-15,0.0,0.7129,0.272,0.002712,0.0007318,0.006637,-1.0,0.0151,8.051,8.637,9.68,7.626
0.0152,0.01508,9.2,0.6000000238,2.3211213258,0.6,-1.15,3.5907,4.681,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.24e-15,0.0,0.7135,0.2714,0.002707,0.0007305,0.006626,-1.0,0.01508,7.646,8.102,9.022,7.156
0.0152,0.01508,9.2,0.6499999762,2.3520353107,0.65,-0.988,3.6177,4.662,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.47e-15,0.0,0.714,0.2709,0.002703,0.0007292,0.006614,-1.0,0.01506,7.241,7.565,8.364,6.691
0.0152,0.01508,9.2,0.7000000477,2.3779267258,0.7,-0.833,3.646,4.652,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.04e-14,0.0,0.7146,0.2704,0.002699,0.0007281,0.006605,-1.0,0.01502,6.852,7.04,7.713,6.247
0.0152,0.01508,9.2,0.7229614854,2.3884462619,0.723,-0.763,3.6593,4.65,1.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1.0,-1.21e-14,0.0,0.7149,0.2701,0.002679,0.000727,0.006599,-1.0,0.01499,6.678,6.803,7.421,6.05
0.0152,0.01508,9.2,0.75,2.3998889087,0.75,-0.684,3.6746,4.648,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.42e-14,0.0,0.7151,0.2699,0.002659,0.0007261,0.006596,-1.0,0.015,6.481,6.543,7.105,5.832
0.0152,0.01508,9.2,0.8000000119,2.4187244405,0.8,-0.551,3.6952,4.624,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-1.92e-14,0.0,0.7159,0.2692,0.002652,0.0007243,0.00658,-1.0,0.01498,6.147,6.142,6.64,5.484
0.0152,0.01508,9.2,0.8500000238,2.435034684,0.85,-0.423,3.7145,4.6,1.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1.0,-2.57e-14,0.0,0.7168,0.2683,0.002644,0.0007223,0.006562,-1.0,0.01485,5.828,5.774,6.219,5.162
