RA_ICRS;DE_ICRS;GaiaDR2;GLON;GLAT;Plx;e_Plx;pmRA*;e_pmRA*;pmDE;e_pmDE;RV;e_RV;RADEcor;RAPlxcor;RApmRAcor;RApmDEcor;DEPlxcor;DEpmRAcor;DEpmDEcor;PlxpmRAcor;PlxpmDEcor;pmRApmDEcor;o_Gmag;Gmag;BP-RP;proba;Cluster;Teff50;Simbad;_RA.icrs;_DE.icrs
 57.35702479597; 41.57904985021; 231129477446178944; 1.55088922988274248e+02;-9.918650109057843167e+00; 5.70831858178261609e+00; 0.102775603740503388; 2.097945309648374135e+01; 0.194536904594892368;-2.775619075913215283e+01; 0.127155817486487466;                        ;                     ;  0.32938054000;  0.04992836700; -0.28506175000;  0.14971109000;  0.16500940000;  0.08196721000;  0.07155964000; 3.522204500e-01;-2.350091000e-03; 5.310387500e-02; 279;16.6027720; 2.943363200e+00; 1.00000;Melotte_20       ; 2991.83810000;Simbad; 57.35690404271;+41.57916935596
 58.05039818453; 42.39184549391; 231272517037288192; 1.54967792388389455e+02;-8.963676690134972702e+00; 5.61054569150965321e+00; 0.077243224544348441; 2.014241589360309348e+01; 0.145996586130462153;-2.710733188238404523e+01; 0.104631405657578155;                        ;                     ;  0.25095817000;  0.01507149300; -0.23074485000;  0.23856995000;  0.10880502000;  0.17274275000;  0.18402328000; 3.103967600e-01;-1.003440600e-01; 8.721482000e-02; 272;15.6953750; 2.624347700e+00; 1.00000;Melotte_20       ; 3611.63160000;Simbad; 58.05028075944;+42.39196220597
 60.45095664395; 43.18663168097; 231553201741055488; 1.55796199679033634e+02;-7.213775281412905471e+00; 5.78585907021306944e+00; 0.121567713963335461; 2.027500909247457983e+01; 0.227627493335006981;-2.835542866420966135e+01; 0.162272484824793839;                        ;                     ;  0.15832527000;  0.30520573000;  0.02433700300;  0.21387152000;  0.11416568600;  0.13575415000;  0.09349158400; 1.385412800e-01; 1.488730500e-01;-1.210540400e-01; 339;17.3586310; 3.148367000e+00; 0.70000;Melotte_20       ; 2937.93040000;Simbad; 60.45083691832;+43.18675376678
 59.86412496281; 43.55840142178; 231614499513678464; 1.55225849129253533e+02;-7.215460823235911647e+00; 5.66586578155306597e+00; 0.038377213030674324; 2.001390841809705989e+01; 0.073615151491021269;-2.776999950779608639e+01; 0.058604469139896323;  11.7965154451117619772; 10.15573528124044245;  0.21144256000;  0.23701836000; -0.16748416000;  0.15456732000;  0.07171146600;  0.13898277000;  0.03210939500; 6.329517000e-02;-1.124962800e-01; 2.129520500e-01; 325;12.5289890; 1.298686000e+00; 0.90000;Melotte_20       ; 5394.70100000;Simbad; 59.86400605229;+43.55852098700
 59.31512281245; 44.30920937175; 231889927176318720; 1.54430120236831357e+02;-6.904984216933028662e+00; 5.48739333371128613e+00; 0.034078460038258832; 1.961099493160151042e+01; 0.072261912786589222;-2.683139893674384169e+01; 0.042039636409334231;                        ;                     ;  0.09145094500;  0.07620616000; -0.30798236000;  0.21849868000;  0.17782944000;  0.14960794000;  0.07431225000; 2.100635600e-01;-2.250901600e-02;-1.304214300e-01; 305;14.4470360; 2.064698200e+00; 0.90000;Melotte_20       ; 4127.65200000;Simbad; 59.31500481538;+44.30932489576
 61.21985456744; 45.28962311770; 233412201025744512; 1.54802894640363547e+02;-5.277020146330001715e+00; 5.76209656392123648e+00; 0.164012825805483459; 1.932386667767329058e+01; 0.350455961188073206;-2.684733749294023752e+01; 0.243624844823926351;                        ;                     ;  0.08282641000;  0.19897392000; -0.05826834600;  0.10372385000;  0.10585907000;  0.07077996400; -0.00399465630; 6.341816500e-02; 3.912561400e-02;-8.253829000e-02; 405;17.6734640;                ; 0.70000;Melotte_20       ; 3064.22070000;Simbad; 61.21973630535;+45.28973871034
 60.93711843107; 45.31359966391; 233461575969830528; 1.54637949205058447e+02;-5.391702543415683557e+00; 5.71837067524173914e+00; 0.058073555092367772; 1.929901166087676856e+01; 0.122831451668447014;-2.783368418332500838e+01; 0.093334073387968106;                        ;                     ;  0.06663519000;  0.13165762000; -0.19179897000;  0.23265553000;  0.25631390000;  0.11358830000;  0.11576327000; 4.125893500e-02; 3.529808000e-02;-1.376365600e-01; 340;15.4558800; 2.515749000e+00; 0.70000;Melotte_20       ; 3620.82670000;Simbad; 60.93700027112;+45.31371950333
 53.61145105779; 40.25899201530; 236674383305271680; 1.53639223511491821e+02;-1.269900196068572740e+01; 5.42040189477921963e+00; 0.043626356375947459; 2.030925033302860783e+01; 0.089916850999037776;-2.404234796208145042e+01; 0.062471193640823215;                        ;                     ;  0.59322900000; -0.13819745000; -0.13962024000;  0.09848676000; -0.03133631000; -0.04044120000;  0.33898327000; 2.277212100e-01;-6.622940000e-02; 3.128039800e-01; 490;14.7290880; 2.223918000e+00; 1.00000;Melotte_20       ; 3845.13840000;Simbad; 53.61133647362;+40.25909553091
 53.15131003660; 40.73668856072; 236932356220839424; 1.53060340405800787e+02;-1.252154214019942202e+01; 5.82524457614082714e+00; 0.025766342540216522; 2.240874003337357934e+01; 0.049488939119618200;-2.652578856388048933e+01; 0.036877372652943136;                        ;                     ;  0.54599250000;  0.01500917700; -0.26669908000;  0.07043823000;  0.11958678000; -0.02503009500;  0.34255100000; 1.914808800e-01;-2.819636300e-02; 3.577356600e-01; 450;13.8420960; 1.810297000e+00; 1.00000;Melotte_20       ; 4926.51170000;Simbad; 53.15118270371;+40.73680276891
 53.29848865105; 41.30367322106; 236985197197941632; 1.52809850903853999e+02;-1.199820042088116523e+01; 5.42241293023418169e+00; 0.040659012335232531; 2.040940299582364759e+01; 0.091248738814952518;-2.361829614024557245e+01; 0.060367710864575853;   4.6958386000850964592;  1.95757527411819687;  0.56508950000;  0.02373716800;  0.08532901000;  0.10583338000;  0.26763615000; -0.06085425200;  0.39460610000;-2.165705900e-01;-6.994432000e-02; 3.108911200e-01; 467;12.1407070; 1.088176700e+00; 1.00000;Melotte_20       ; 5508.96700000;Simbad; 53.29837167634;+41.30377491089
