Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,7.7,0.0900000036,1.0816895926,0.09,-2.541,3.404,4.501,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.86e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.121,13.17,15.886,11.699
0.0152,0.01508,7.7,0.0900000036,1.0816895926,0.09,-2.541,3.404,4.501,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.86e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.121,13.17,15.886,11.699
0.0152,0.01508,7.7,0.0983661562,1.1573115781,0.098,-2.477,3.4116,4.506,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.963,13.012,15.729,11.54
0.0152,0.01508,7.7,0.1000000015,1.1711064122,0.1,-2.465,3.4131,4.508,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.68e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.934,12.982,15.7,11.511
0.0152,0.01508,7.7,0.1015775949,1.1841510528,0.102,-2.455,3.4143,4.509,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.79e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.908,12.956,15.674,11.485
0.0152,0.01508,7.7,0.1143164709,1.280660902,0.114,-2.372,3.4241,4.516,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.82e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.7,12.65,15.248,11.201
0.0152,0.01508,7.7,0.1200000122,1.3193155232,0.12,-2.337,3.4284,4.519,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.3e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.612,12.5,15.019,11.065
0.0152,0.01508,7.7,0.127375111,1.3660670913,0.127,-2.296,3.4331,4.524,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.86e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.511,12.334,14.777,10.914
0.0152,0.01508,7.7,0.1400000006,1.4384526719,0.14,-2.231,3.4406,4.529,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.09e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.347,12.073,14.403,10.676
0.0152,0.01508,7.7,0.1599999964,1.5372931554,0.16,-2.142,3.4506,4.539,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.23e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,10.126,11.725,13.905,10.359
0.0152,0.01508,7.7,0.200000003,1.6938790862,0.2,-1.993,3.4667,4.551,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.53e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.753,11.16,13.108,9.846
0.0152,0.01508,7.7,0.2432066351,1.8227713531,0.243,-1.867,3.4797,4.562,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.438,10.703,12.483,9.43
0.0152,0.01508,7.7,0.25,1.8403257998,0.25,-1.849,3.4815,4.563,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.88e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.393,10.638,12.394,9.371
0.0152,0.01508,7.7,0.2872955501,1.9267476623,0.287,-1.76,3.4904,4.57,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.14e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.169,10.318,11.959,9.083
0.0152,0.01508,7.7,0.3000000119,1.9529139769,0.3,-1.733,3.4932,4.572,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.22e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.101,10.227,11.841,9.0
