Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.80001,0.0900000036,1.0816895926,0.09,-3.424,3.3623,5.217,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.89e-17,0.0,0.7085,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,13.329,15.383,18.31,13.892
0.0152,0.01508,9.80001,0.0900000036,1.0816895926,0.09,-3.424,3.3623,5.217,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.89e-17,0.0,0.7085,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,13.329,15.383,18.31,13.892
0.0152,0.01508,9.80001,0.090273425,1.0843036824,0.09,-3.418,3.3631,5.216,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.94e-17,0.0,0.7085,0.2763,0.002746,0.0007408,0.006719,-1.0,0.01527,13.316,15.37,18.297,13.879
0.0152,0.01508,9.80001,0.1000000015,1.1711064122,0.1,-3.241,3.3882,5.184,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.84e-17,0.0,0.7082,0.2765,0.002746,0.0007408,0.006719,-1.0,0.01527,12.873,14.926,17.84,13.436
0.0152,0.01508,9.80001,0.1000111625,1.1711996367,0.1,-3.241,3.3882,5.184,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.84e-17,0.0,0.7082,0.2765,0.002746,0.0007408,0.006719,-1.0,0.01527,12.873,14.925,17.839,13.435
0.0152,0.01508,9.80001,0.1200000122,1.3193155232,0.12,-2.977,3.423,5.138,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.03e-16,0.0,0.7077,0.2771,0.002746,0.0007408,0.006719,-1.0,0.01527,12.211,14.182,16.966,12.712
0.0152,0.01508,9.80001,0.1400000006,1.4384526719,0.14,-2.793,3.4433,5.102,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.52e-16,0.0,0.7072,0.2775,0.002746,0.0007408,0.006719,-1.0,0.01527,11.752,13.447,15.859,12.043
0.0152,0.01508,9.80001,0.1599999964,1.5372931554,0.16,-2.652,3.4568,5.073,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.04e-16,0.0,0.7068,0.278,0.002746,0.0007408,0.006719,-1.0,0.01527,11.399,12.92,15.097,11.562
0.0152,0.01508,9.80001,0.200000003,1.6938790862,0.2,-2.434,3.4756,5.028,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.17e-16,0.0,0.706,0.2787,0.002746,0.0007408,0.006719,-1.0,0.01527,10.856,12.159,14.043,10.864
0.0152,0.01508,9.80001,0.25,1.8403257998,0.25,-2.226,3.492,4.982,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.82e-16,0.0,0.7053,0.2794,0.002746,0.0007408,0.006719,-1.0,0.01527,10.335,11.462,13.116,10.226
0.0152,0.01508,9.80001,0.3000000119,1.9529139769,0.3,-2.063,3.5027,4.941,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.51e-16,0.0,0.705,0.2797,0.002746,0.0007408,0.006719,-1.0,0.01527,9.927,10.959,12.495,9.757
0.0152,0.01508,9.80001,0.3373076618,2.0221107034,0.337,-1.947,3.5092,4.902,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.86e-16,0.0,0.7082,0.2765,0.002746,0.0007408,0.006719,-1.0,0.01527,9.639,10.616,12.086,9.435
0.0152,0.01508,9.80001,0.3500000238,2.0434175133,0.35,-1.91,3.5113,4.89,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.27e-16,0.0,0.709,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,9.546,10.507,11.958,9.332
0.0152,0.01508,9.80001,0.4000000358,2.118502481,0.4,-1.766,3.5224,4.848,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.28e-15,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.186,10.063,11.416,8.921
0.0152,0.01508,9.80001,0.4306199849,2.1587069532,0.43,-1.673,3.53,4.817,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.59e-15,0.0,0.7092,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,8.952,9.776,11.068,8.656
0.0152,0.01508,9.80001,0.4500000477,2.1822809714,0.45,-1.617,3.5346,4.798,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.81e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.813,9.607,10.867,8.5
0.0152,0.01508,9.80001,0.4651831985,2.1998464392,0.465,-1.568,3.5393,4.782,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.03e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.689,9.453,10.68,8.36
0.0152,0.01508,9.80001,0.5,2.2374541529,0.5,-1.461,3.5496,4.748,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.6e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.421,9.122,10.28,8.057
0.0152,0.01508,9.80001,0.5500000119,2.2836582633,0.55,-1.29,3.5691,4.697,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.89e-15,0.0,0.7238,0.2616,0.002616,0.0007059,0.006404,-1.0,0.01455,7.995,8.575,9.612,7.567
0.0152,0.01508,9.80001,0.6000000238,2.3211213258,0.6,-1.121,3.5932,4.662,1.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.73e-15,0.0,0.726,0.2595,0.002598,0.0007011,0.006361,-1.0,0.01446,7.573,8.018,8.927,7.078
0.0152,0.01508,9.80001,0.6499999762,2.3520353107,0.65,-0.95,3.6224,4.642,1.0,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1.0,-8.35e-15,0.0,0.728,0.2576,0.002581,0.0006966,0.006321,-1.0,0.01438,7.144,7.448,8.226,6.586
