Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.3,0.0900000036,1.0816895926,0.09,-2.985,3.3921,4.898,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.56e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.232,14.278,17.093,12.797
0.0152,0.01508,8.3,0.0900000036,1.0816895926,0.09,-2.985,3.3921,4.898,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.56e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.232,14.278,17.093,12.797
0.0152,0.01508,8.3,0.094367981,1.1222600083,0.094,-2.946,3.3983,4.904,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.66e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.135,14.181,16.998,12.7
0.0152,0.01508,8.3,0.1000000015,1.1711064122,0.1,-2.895,3.4065,4.911,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.79e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.008,14.054,16.873,12.573
0.0152,0.01508,8.3,0.1037606224,1.201773722,0.104,-2.867,3.4107,4.915,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.87e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.937,13.982,16.803,12.501
0.0152,0.01508,8.3,0.1135100573,1.2749740268,0.113,-2.791,3.4221,4.925,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.1e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.748,13.725,16.457,12.26
0.0152,0.01508,8.3,0.1200000122,1.3193155232,0.12,-2.742,3.43,4.931,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.28e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.625,13.485,16.062,12.047
0.0152,0.01508,8.3,0.1318851262,1.3929567661,0.132,-2.671,3.4387,4.936,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.54e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.448,13.194,15.631,11.782
0.0152,0.01508,8.3,0.1400000006,1.4384526719,0.14,-2.625,3.4446,4.939,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.73e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.333,13.004,15.349,11.61
0.0152,0.01508,8.3,0.1429109424,1.4539447793,0.143,-2.61,3.4464,4.94,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.8e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.295,12.944,15.26,11.555
