RA_ICRS;DE_ICRS;GaiaDR2;GLON;GLAT;Plx;e_Plx;pmRA*;e_pmRA*;pmDE;e_pmDE;RV;e_RV;RADEcor;RAPlxcor;RApmRAcor;RApmDEcor;DEPlxcor;DEpmRAcor;DEpmDEcor;PlxpmRAcor;PlxpmDEcor;pmRApmDEcor;o_Gmag;Gmag;BP-RP;proba;Cluster;Teff50;Simbad;_RA.icrs;_DE.icrs
266.38374522204;-29.32074235181;4057087027618193408; 3.59662100050905394e+02;-1.845573578122992886e-01; 4.91635996823866939e-01; 0.033651647320397202; 1.797386787295592869e+00; 0.054217874221418001;-7.659671216013955730e-01; 0.044838069597573763;                        ;                     ; -0.04137853500; -0.21852814000; -0.30777565000;  0.01804258100; -0.46051040000;  0.18593502000; -0.59997800000;-2.272757900e-01; 3.481653300e-01;-1.898035900e-01; 138;13.3293120; 1.367238000e+00; 1.00000;LP_1624          ;              ;Simbad;266.38373634623;-29.32073905390
266.23787501082;-29.31820132119;4057088784264376192; 3.59597914679701603e+02;-7.472724698107073571e-02; 5.33284737034267264e-01; 0.052128039388584298; 1.646986610378400551e+00; 0.070203666059150072;-7.773906920864737113e-01; 0.054765495409277345;                        ;                     ;  0.09733210000; -0.15688533000; -0.28809488000; -0.22588666000; -0.55568610000;  0.11989058600; -0.62060696000;-4.711123000e-01; 4.534705300e-01;-8.243445000e-02; 132;14.3515890; 1.136416400e+00; 0.80000;LP_1624          ;              ;Simbad;266.23786687791;-29.31819797409
266.23587478932;-29.31525635025;4057088848684344192; 3.59599515322618004e+02;-7.170193772229695173e-02; 4.51892625534668024e-01; 0.080258350961488811; 1.887582649224982978e+00; 0.101765363991711447;-7.912211726180458093e-01; 0.082642101631667200;                        ;                     ;  0.20966855000; -0.16139396000; -0.25278398000; -0.28353780000; -0.55695367000;  0.05288577000; -0.64965790000;-4.475237700e-01; 5.013413400e-01;-2.962589000e-03; 115;15.5000750; 1.328566600e+00; 0.80000;LP_1624          ;              ;Simbad;266.23586546861;-29.31525294361
266.20936560215;-29.24123429685;4057090085635131904; 3.59650558185483533e+02;-1.331910956096299045e-02; 4.94834558582351314e-01; 0.062031061447684541; 1.799163954790486963e+00; 0.101610860861440430;-7.424267484536268835e-01; 0.082785677206480418;                        ;                     ;  0.29170868000; -0.13323835000; -0.29671560000; -0.40155253000; -0.45214954000; -0.21671836000; -0.45916215000;-2.529902000e-01; 1.952183700e-01; 1.828589100e-01; 120;15.2926300; 1.327692000e+00; 0.80000;LP_1624          ;              ;Simbad;266.20935672447;-29.24123110029
266.35492676073;-29.19606714881;4057091219506612864; 3.59755390161888897e+02;-9.811065731434878701e-02; 4.99967313815764092e-01; 0.093245455750975995; 1.760199786806519340e+00; 0.077347594298641020;-7.194782351035737822e-01; 0.063575423982678278;                        ;                     ;  0.51971360000; -0.83244360000;  0.43983540000; -0.70564234000; -0.62061320000;  0.25256950000; -0.66646410000;-6.824993000e-01; 7.234527000e-01;-4.222273800e-01; 115;13.3240510; 1.054813400e+00; 0.90000;LP_1624          ; 5270.98730000;Simbad;266.35491807915;-29.19606405106
266.34144124430;-29.18083156118;4057091979720064512; 3.59762251579517226e+02;-8.012035974165350460e-02; 5.41331119609984812e-01; 0.071496171677772474; 1.978784569638674995e+00; 0.101013323773132629;-1.068445670403836312e+00; 0.077725317203509101;                        ;                     ;  0.28429410000; -0.35428774000; -0.15076014000; -0.48565435000; -0.32288430000; -0.23658067000; -0.51787657000;-4.183657200e-01; 3.721056600e-01; 9.404005000e-02; 121;15.6316090; 1.527495400e+00; 0.70000;LP_1624          ;              ;Simbad;266.34143148607;-29.18082696093
266.32858897517;-29.17662355855;4057092044139537792; 3.59759989662680312e+02;-6.835133806671415957e-02; 4.72045596354017383e-01; 0.061510657688721500; 1.738130572877240265e+00; 0.101678092523891553;-8.275404690093147719e-01; 0.082419574491072040;                        ;                     ;  0.06448581000; -0.25919646000; -0.42402172000; -0.08781072000; -0.27969122000;  0.04386033000; -0.67858690000;-2.560651300e-01; 2.452540200e-01;-6.142784300e-02; 106;12.0422850; 1.280379300e+00; 0.80000;LP_1624          ; 7975.75600000;Simbad;266.32858040406;-29.17661999553
266.31980939588;-29.17401526157;4057092250298823424; 3.59758216478268423e+02;-6.045054728445919262e-02; 5.12660829177176702e-01; 0.038718043587234359; 1.801685290290387709e+00; 0.065757014035407638;-7.172131767384499756e-01; 0.053039654510571292;                        ;                     ;  0.00234347400; -0.29796347000; -0.47567064000; -0.03662073000; -0.26796493000;  0.09117837000; -0.70125616000;-2.539873000e-01; 1.991020300e-01;-1.591438000e-01; 111;13.4886200; 1.133782400e+00; 0.90000;LP_1624          ; 4789.52600000;Simbad;266.31980051159;-29.17401217357
266.32211549060;-29.15853457564;4057092254597989248; 3.59772474537098390e+02;-5.409329964082312120e-02; 5.10527049571754876e-01; 0.044856274126726541; 1.678119795610280462e+00; 0.067882615148266573;-8.308241337842376950e-01; 0.052417199649881931;                        ;                     ;  0.35046340000; -0.27190888000; -0.32717222000; -0.43534636000; -0.36656340000; -0.20758430000; -0.60453993000;-3.592676200e-01; 3.081102000e-01; 1.596235200e-01; 131;14.3631850; 1.182181400e+00; 1.00000;LP_1624          ;              ;Simbad;266.32210721687;-29.15853099848
266.23457995741;-29.18599966966;4057103558951931776; 3.59709153916954165e+02;-3.233324719349689718e-03; 5.73965094246382646e-01; 0.062490770506873843; 1.785102350420999295e+00; 0.101929808173677541;-5.582904777506165761e-01; 0.084276363200338433;                        ;                     ;  0.28478128000; -0.14854991000; -0.41531697000; -0.31442550000; -0.39991647000; -0.10598027000; -0.66400100000;-3.465936200e-01; 2.846860000e-01; 9.628181000e-02; 127;15.6250850; 1.441572200e+00; 0.90000;LP_1624          ; 4786.25200000;Simbad;266.23457115386;-29.18599726591
266.80313374577;-29.35023166091;4057259272991814016; 3.59826897086222175e+02;-5.122495526086073836e-01; 4.79566127002614473e-01; 0.126739986077347183; 1.726428067729958160e+00; 0.215687987253629365;-7.170797756497166997e-01; 0.168609010445058993;                        ;                     ;  0.37967622000; -0.16322438000; -0.21801546000; -0.44131806000; -0.39604180000; -0.31558153000; -0.42827120000;-1.930188400e-01; 2.551917400e-01; 3.249642600e-01; 157;17.4320180; 1.536087000e+00; 0.70000;LP_1624          ; 5441.24270000;Simbad;266.80312521790;-29.35022857348
