RA_ICRS;DE_ICRS;GaiaDR2;GLON;GLAT;Plx;e_Plx;pmRA*;e_pmRA*;pmDE;e_pmDE;RV;e_RV;RADEcor;RAPlxcor;RApmRAcor;RApmDEcor;DEPlxcor;DEpmRAcor;DEpmDEcor;PlxpmRAcor;PlxpmDEcor;pmRApmDEcor;o_Gmag;Gmag;BP-RP;proba;Cluster;Teff50;Simbad;_RA.icrs;_DE.icrs
255.90632692280;-36.62012641618;5976730391514675456; 3.48688936720721074e+02; 2.967684952826228795e+00; 1.15605378574272932e+00; 0.085392283338653716; 1.246674142427997678e+00; 0.152539336773839213;-3.480935686068545643e+00; 0.093017309924389058;                        ;                     ;  0.21537302000; -0.00672616340; -0.33363658000; -0.15294805000; -0.35343830000; -0.15316226000; -0.67738830000;-1.473225500e-01; 4.475554000e-01; 2.942310000e-01; 235;16.5064870; 1.557533300e+00; 0.70000;ASCC_88          ; 5103.53800000;Simbad;255.90632023507;-36.62011142881
256.29307571347;-36.50723982019;5976742353047747328; 3.48967267399837738e+02; 2.788898566324494954e+00; 1.04369858250726977e+00; 0.103360813345876046; 7.438780913408615802e-01; 0.206760662908997250;-3.353404894812989312e+00; 0.140010313614738369;                        ;                     ;  0.40066564000; -0.07718486000; -0.26986194000; -0.26030580000; -0.27664167000; -0.21504526000; -0.70452090000;-1.441395400e-01; 2.795693600e-01; 3.864009700e-01; 220;17.1103360; 1.601888700e+00; 0.70000;ASCC_88          ; 4521.57280000;Simbad;256.29307172880;-36.50722538192
256.19372022887;-36.35559261836;5976756023872571392; 3.49039855625200971e+02; 2.944240517146339275e+00; 1.12677045205161153e+00; 0.041283311746945661; 7.020417918133928792e-01; 0.080708599868594841;-3.356363454509074806e+00; 0.059322340055290884;                        ;                     ;  0.06384639400; -0.03115634000; -0.55021820000; -0.03990785800; -0.25584498000;  0.06652463000; -0.79569310000;-2.260696900e-01; 2.381654100e-01;-1.166511500e-01; 244;11.8250380; 7.864666000e-01; 0.70000;ASCC_88          ;10901.41800000;Simbad;256.19371647563;-36.35557816735
256.31340494574;-36.22354894425;5976764171439242240; 3.49203575757343742e+02; 2.947160036635643632e+00; 1.11356443891464063e+00; 0.053250116632355515; 7.607192690410742308e-01; 0.087191876524165837;-3.630951817314723051e+00; 0.058299951872309054;                        ;                     ;  0.54552140000; -0.38954480000; -0.50427496000; -0.46200758000; -0.40521258000; -0.21396880000; -0.82459813000;-1.456824200e-01; 4.069856700e-01; 2.168352500e-01; 279;15.3998010; 1.424765600e+00; 0.70000;ASCC_88          ; 6296.34570000;Simbad;256.31340088568;-36.22353331098
255.66046708197;-36.71168958619;5976769973926366720; 3.48496004588867436e+02; 3.068465224226727184e+00; 1.05277327163790990e+00; 0.034362513459932215; 8.949287942793056061e-01; 0.067972302162397247;-3.568650315120630800e+00; 0.039507714526346265;                        ;                     ;  0.21421418000;  0.06791940000; -0.66038280000; -0.19661710000; -0.15587835000; -0.14367504000; -0.75222653000;-3.737334600e-01; 2.272427000e-01; 5.118518700e-02; 210;13.7480320; 8.990650000e-01; 0.90000;ASCC_88          ; 7217.41000000;Simbad;255.66046227545;-36.71167422116
255.88584773747;-36.02011932163;5976825331803315328; 3.49156300965050661e+02; 3.345195859168203167e+00; 1.19081444197245423e+00; 0.055631817677542106; 7.766022499106373100e-01; 0.106210025777809011;-3.348652710658698517e+00; 0.068394166566048714;                        ;                     ;  0.39669645000; -0.01263773200; -0.49665484000; -0.34434584000; -0.21874400000; -0.27608760000; -0.78346410000;-1.943299000e-01; 2.931762600e-01; 2.698575600e-01; 279;16.0109250; 1.459859800e+00; 0.70000;ASCC_88          ; 5194.81250000;Simbad;255.88584360337;-36.02010490382
257.69140011393;-36.22624805297;5976907825199347456; 3.49866578613604418e+02; 2.054417712458216805e+00; 1.10597637555124706e+00; 0.094655161271008717; 7.969576742303523531e-01; 0.221742553881360938;-3.143461356621230607e+00; 0.121462633428518124;                        ;                     ;  0.68322420000; -0.32969463000; -0.04828161700; -0.22501796000; -0.43519676000; -0.08012283600; -0.58511996000;-1.291589900e-01; 3.465521600e-01; 6.305062000e-01; 330;16.7209380; 1.560632700e+00; 0.80000;ASCC_88          ; 5656.19630000;Simbad;257.69139586032;-36.22623451862
256.91727558886;-36.46443736964;5976930021588625536; 3.49303597256742648e+02; 2.413652865237858158e+00; 1.13640591548169811e+00; 0.042079059183495811; 1.070664940164396839e+00; 0.058872224957383736;-3.286874755427220407e+00; 0.041364504068790997;                        ;                     ;  0.12913862000; -0.24207890000; -0.25684083000; -0.05658228700; -0.61524194000;  0.26715815000; -0.74903077000;-3.510903000e-01; 5.634747000e-01;-8.687468000e-02; 244;13.7095620; 1.256052000e+00; 1.00000;ASCC_88          ; 6582.11570000;Simbad;256.91726985688;-36.46442321782
257.62740970464;-35.81907764771;5977057053864630656; 3.50164284040523967e+02; 2.337203851474412009e+00; 1.13021620109326282e+00; 0.092177304725395884; 1.208625232535152305e+00; 0.183778756872234439;-3.516238821307501983e+00; 0.110605038333532898;                        ;                     ;  0.39920280000; -0.19744481000; -0.01631176700; -0.02426528000; -0.45895720000; -0.00097464275; -0.60237720000; 1.815994600e-02; 5.036371400e-01; 5.193294000e-01; 324;16.6173930; 1.728992500e+00; 0.70000;ASCC_88          ; 5754.41700000;Simbad;257.62740328707;-35.81906250834
257.42751382114;-35.70355886062;5977073267339824384; 3.50161086671904570e+02; 2.536315722630687386e+00; 1.09395909926176871e+00; 0.092930398709757625; 1.046123077207013807e+00; 0.209460325435133821;-3.347518858729532809e+00; 0.125626234837861145;                        ;                     ;  0.46160164000;  0.05807297700; -0.25093552000; -0.15304324000; -0.30495283000; -0.28214714000; -0.67615646000;-2.237235400e-02; 4.336263200e-01; 6.447819000e-01; 367;16.8130510; 1.964882900e+00; 0.80000;ASCC_88          ; 5480.09100000;Simbad;257.42750827449;-35.70354444769
