Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.5,0.0900000036,1.0816895926,0.09,-3.139,3.3825,5.013,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.57e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.618,14.664,17.511,13.18
0.0152,0.01508,8.5,0.0900000036,1.0816895926,0.09,-3.139,3.3825,5.013,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.57e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.618,14.664,17.511,13.18
0.0152,0.01508,8.5,0.0924445242,1.1047019543,0.092,-3.115,3.3866,5.017,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.94e-17,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.557,14.603,17.452,13.12
0.0152,0.01508,8.5,0.1000000015,1.1711064122,0.1,-3.039,3.3994,5.027,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.12e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.368,14.415,17.267,12.931
0.0152,0.01508,8.5,0.1028865427,1.194776021,0.103,-3.014,3.4035,5.03,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.17e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.305,14.351,17.205,12.867
0.0152,0.01508,8.5,0.114272356,1.2803511512,0.114,-2.913,3.4193,5.038,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.39e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,12.053,14.067,16.88,12.59
0.0152,0.01508,8.5,0.1200000122,1.3193155232,0.12,-2.866,3.4271,5.044,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.935,13.841,16.507,12.389
0.0152,0.01508,8.5,0.1230932623,1.3393668899,0.123,-2.845,3.4297,5.044,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.55e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,11.882,13.749,16.362,12.306
0.0152,0.01508,8.5,0.1400000006,1.4384526719,0.14,-2.722,3.4439,5.034,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.95e-16,0.0,0.7092,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.576,13.257,15.635,11.858
0.0152,0.01508,8.5,0.1499003619,1.4895242093,0.15,-2.662,3.4503,5.029,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.18e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.426,13.026,15.3,11.647
0.0152,0.01508,8.5,0.1599999964,1.5372931554,0.16,-2.6,3.4565,5.02,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.46e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,11.27,12.792,14.958,11.435
0.0152,0.01508,8.5,0.1961546838,1.6806683424,0.196,-2.43,3.4731,5.005,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.35e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,10.845,12.174,14.086,10.872
0.0152,0.01508,8.5,0.200000003,1.6938790862,0.2,-2.413,3.4747,5.003,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.46e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,10.802,12.112,14.002,10.816
0.0152,0.01508,8.5,0.25,1.8403257998,0.25,-2.215,3.4911,4.968,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.06e-16,0.0,0.7091,0.2757,0.002746,0.0007408,0.006719,-1.0,0.01527,10.308,11.443,13.106,10.205
0.0152,0.01508,8.5,0.3000000119,1.9529139769,0.3,-2.069,3.5025,4.946,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.65e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.943,10.976,12.515,9.774
0.0152,0.01508,8.5,0.3095290959,1.9716126157,0.309,-2.04,3.5047,4.94,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.05e-16,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.871,10.885,12.4,9.689
0.0152,0.01508,8.5,0.3500000238,2.0434175133,0.35,-1.921,3.5134,4.909,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.01e-16,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.573,10.517,11.948,9.348
0.0152,0.01508,8.5,0.4000000358,2.118502481,0.4,-1.774,3.5253,4.868,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.24e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,9.206,10.06,11.388,8.927
0.0152,0.01508,8.5,0.4500000477,2.1822809714,0.45,-1.621,3.538,4.816,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.76e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.821,9.591,10.825,8.494
0.0152,0.01508,8.5,0.5,2.2374541529,0.5,-1.468,3.5531,4.769,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.51e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.44,9.115,10.25,8.061
0.0152,0.01508,8.5,0.5370638371,2.2726505841,0.537,-1.357,3.5657,4.739,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.22e-15,0.0,0.7096,0.2752,0.002742,0.0007398,0.00671,-1.0,0.01524,8.162,8.76,9.817,7.742
0.0152,0.01508,8.5,0.5500000119,2.2836582633,0.55,-1.317,3.5706,4.729,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.54e-15,0.0,0.7098,0.275,0.00274,0.0007392,0.006704,-1.0,0.01523,8.061,8.63,9.657,7.626
0.0152,0.01508,8.5,0.5603526831,2.2920478139,0.56,-1.282,3.5755,4.722,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.82e-15,0.0,0.7098,0.2749,0.00274,0.0007392,0.006704,-1.0,0.01522,7.975,8.515,9.514,7.526
0.0152,0.01508,8.5,0.6000000238,2.3211213258,0.6,-1.156,3.5936,4.698,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.08e-15,0.0,0.7099,0.2749,0.002739,0.000739,0.006702,-1.0,0.0152,7.66,8.1,9.007,7.162
0.0152,0.01508,8.5,0.6499999762,2.3520353107,0.65,-0.998,3.6194,4.679,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.16e-15,0.0,0.71,0.2747,0.002738,0.0007387,0.0067,-1.0,0.01526,7.266,7.582,8.373,6.712
0.0152,0.01508,8.5,0.6644616723,2.3599852577,0.664,-0.953,3.6274,4.675,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.9e-15,0.0,0.7101,0.2747,0.002738,0.0007386,0.006699,-1.0,0.01525,7.153,7.43,8.187,6.582
0.0152,0.01508,8.5,0.7000000477,2.3779267258,0.7,-0.846,3.6465,4.667,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.97e-15,0.0,0.7102,0.2746,0.002737,0.0007384,0.006698,-1.0,0.01523,6.884,7.07,7.741,6.278
0.0152,0.01508,8.5,0.725309968,2.3894791007,0.725,-0.771,3.66,4.661,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1.0,-1.17e-14,0.0,0.7105,0.2743,0.002715,0.0007372,0.006692,-1.0,0.01525,6.696,6.818,7.433,6.066
0.0152,0.01508,8.5,0.75,2.3998889087,0.75,-0.701,3.6741,4.662,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.35e-14,0.0,0.7103,0.2745,0.0027,0.0007373,0.006697,-1.0,0.01524,6.522,6.586,7.151,5.873
